,user_id,first_order_time,first_order_price,age_month,city_num,platform_num,model_num,app_num,login_day,login_diff_time,distance_day,login_time,launch_time,chinese_subscribe_num,math_subscribe_num,add_friend,add_group,camp_num,learn_num,finish_num,study_num,coupon,course_order_num,main_home,main_home2,mainpage,schoolreportpage,main_mime,lightcoursetab,main_learnpark,partnergamebarrierspage,evaulationcenter,coupon_visit,click_buy,progress_bar,ppt,task,video_play,video_read,next_nize,answer_task,chapter_module,course_tab,slide_subscribe,baby_info,click_notunlocked,share,click_dialog,result
2145,2000002451808321,2018/12/27 20:43,0.0,81,成都,9.2969,16.53,1,3,0.67,46,26,0,0,0,1,1,1,2,2,0,3,0,39,17,3,0,0,0,0,0,0,0,0,0,17,14,12,12,14,7,6,3,2,5,1,2,1,1
2146,2000002451809321,2018/12/28 9:37,0.0,71,北京,13.557,12.0343,1,4,0.75,18,223,2,1,0,1,1,1,2,3,1,3,9,119,129,1,4,2,0,0,0,0,8,0,0,38,28,56,43,37,0,11,8,3,3,0,10,1,1
2147,2000002452096334,2018/12/24 19:43,0.0,46,衡阳,13.557,12.2015,1,5,1.0,20,66,1,1,0,1,1,1,2,2,1,1,0,115,48,1,4,0,1,0,0,0,0,0,0,101,65,136,61,66,44,4,4,3,6,1,6,1,1
2148,2000002452099336,2018/12/24 20:11,0.0,70,遂宁,9.2969,13.2503,1,5,1.0,19,22,0,1,1,1,1,2,6,6,1,1,1,120,101,0,11,0,0,0,0,1,0,0,0,42,25,19,27,28,15,9,0,0,7,0,17,1,1
2153,2000002452119636,2018/12/25 8:18,1.0,84,汕头,9.2969,7.4695,1,6,0.83,20,213,1,1,1,1,1,4,9,9,1,4,0,215,233,22,32,8,7,7,0,13,0,0,0,34,31,60,69,28,48,65,225,8,6,11,13,1,1
2154,2000002452121076,2018/12/25 9:27,0.0,107,武汉,9.2969,6.2079,1,5,0.8,19,59,3,0,0,1,1,4,5,3,0,1,0,141,162,2,4,0,0,0,0,2,0,0,5,18,12,7,25,14,19,19,173,4,5,5,18,1,1
2156,2000002452202121,2018/12/24 20:31,0.0,76,黔南布依族苗族自治州,9.2969,10.5393,1,6,0.83,16,8,2,1,0,1,1,1,2,2,1,2,0,53,20,1,6,0,0,0,0,0,0,0,0,26,18,40,18,21,11,2,0,0,5,0,18,1,1
2157,2000002452209870,2018/12/24 22:45,0.0,90,昌吉回族自治州,9.2969,10.2919,1,3,1.33,62,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2158,2000002452210961,2019/1/12 19:51,9.0,76,南宁,9.2969,13.3198,1,7,3.43,19,109,3,0,0,1,1,1,5,5,0,1,1,126,74,1,2,0,0,2,0,0,1,0,21,60,42,30,68,49,46,0,3,1,5,0,6,1,1
2159,2000002452217206,2018/12/25 6:34,0.0,53,广州,9.2969,7.5758,1,6,1.17,34,30,0,0,0,1,1,2,4,3,0,1,2,74,36,1,1,0,1,0,0,5,0,0,0,77,24,39,59,31,12,0,1,1,5,0,2,1,1
2160,2000002452218998,2018/12/25 7:43,9.0,79,佛山,9.2969,12.4578,1,4,1.0,9,17,0,1,0,1,1,1,0,0,0,2,0,44,20,6,7,1,0,1,0,2,0,0,0,26,17,42,39,24,9,9,0,0,5,2,5,1,1
2164,2000002453700694,2018/12/25 14:59,0.0,70,平顶山,9.2969,15.6376,1,6,0.83,18,22,1,1,1,1,1,2,6,6,1,0,0,137,106,6,9,2,3,1,3,5,0,0,1398,49,29,19,37,38,34,21,69,5,5,6,8,2,1
2165,2000002453796453,2018/12/25 12:30,9.0,35,福州,9.2969,9.9099,1,4,1.0,21,15,1,1,0,1,1,2,2,2,0,1,0,42,46,17,4,0,0,0,0,0,0,0,0,0,9,19,16,26,4,4,16,2,6,0,4,1,1
2166,2000002453802799,2018/12/25 16:43,0.0,78,邯郸,9.2969,10.1987,1,5,1.0,28,31,3,1,0,1,1,1,4,4,1,2,1,105,86,10,17,1,1,2,0,4,1,0,0,43,24,53,53,28,20,7,37,5,6,4,16,1,1
2167,2000002455596978,2018/12/25 17:43,0.0,53,北京,13.557,11.1924,1,6,0.83,69,72,0,1,0,1,1,0,4,4,0,1,0,69,40,8,2,0,1,0,0,0,0,0,0,36,28,34,52,36,1,13,28,7,3,0,4,1,1
2169,2000002455604923,2018/12/25 20:16,0.0,69,衡阳,9.2969,9.1549,1,8,0.88,24,35,1,1,0,1,1,1,5,5,1,1,0,113,68,0,16,0,0,1,0,10,0,0,0,48,36,100,53,35,30,0,0,0,5,0,24,1,1
2170,2000002455605307,2018/12/25 19:20,0.0,50,成都,9.2969,13.2395,1,7,1.0,21,31,0,0,0,1,1,1,5,5,1,1,0,116,81,10,15,0,0,2,0,3,0,0,0,65,34,32,68,44,30,7,0,4,7,3,14,1,1
2171,2000002455608351,2018/12/25 19:45,0.0,73,成都,9.2969,8.4537,1,4,1.0,20,23,0,1,1,1,1,2,2,2,0,1,0,54,24,3,7,0,0,0,0,0,0,0,0,25,18,13,37,21,9,2,4,3,6,0,8,1,1
2172,2000002455637095,2018/12/26 8:37,0.0,110,石家庄,9.2969,12.3393,1,4,0.75,29,54,1,0,1,1,1,1,3,3,0,2,0,21,31,1,8,1,0,0,0,0,0,0,30,0,0,0,2,0,1,1,5,1,5,0,8,1,1
2173,2000002455643223,2018/12/26 10:12,0.0,72,成都,9.2969,6.6845,1,4,0.75,20,169,0,1,0,1,1,1,3,3,0,2,1,68,32,3,11,0,2,3,0,8,0,0,0,35,23,15,32,29,28,2,2,1,5,0,5,1,1
2174,2000002455645455,2018/12/26 11:01,0.0,73,重庆,9.2969,18.7674,1,5,0.8,18,41,2,1,1,1,1,1,3,3,0,2,1,79,55,3,12,2,1,0,0,1,3,0,0,44,31,24,61,35,15,3,2,0,5,1,12,1,1
2175,2000002455648313,2018/12/26 11:56,9.0,68,南阳,9.2969,8.4495,1,6,0.83,70,37,0,1,0,1,1,3,9,9,1,3,0,135,85,8,12,0,0,3,7,0,2,0,0,25,33,79,59,93,24,10,10,12,5,2,18,1,1
2178,2000002455658823,2018/12/26 15:49,9.0,68,乌鲁木齐,13.557,18.4447,1,3,1.0,52,145,1,1,0,1,1,2,3,3,1,3,0,72,57,12,2,0,3,0,0,0,0,0,0,43,35,45,56,57,6,14,24,6,3,4,5,1,1
2180,2000002455669161,2018/12/26 18:45,0.0,79,重庆,9.2969,7.6251,1,8,0.88,25,34,1,1,0,1,1,2,9,8,0,0,0,118,66,6,1,0,1,1,0,6,0,0,102,38,24,23,53,28,26,18,45,6,5,3,5,1,1
2181,2000002455675726,2018/12/26 20:00,0.0,79,重庆,9.2969,11.3667,1,4,1.0,50,45,1,1,0,1,1,2,5,4,1,1,1,95,57,3,2,0,1,2,0,6,0,0,766,43,28,18,51,28,22,9,27,5,5,0,2,1,1
2182,2000002455690544,2018/12/26 22:58,9.0,86,扬州,9.2969,10.8767,1,7,1.0,18,21,2,1,0,1,1,2,6,6,0,1,1,124,118,15,3,1,6,2,0,2,2,0,0,34,24,19,36,28,22,16,24,2,4,8,8,1,1
2186,2000002455714938,2018/12/25 6:55,0.0,39,徐州,9.2969,28.5714,1,5,1.0,30,53,0,0,0,1,1,2,4,2,0,1,0,85,61,5,9,0,0,1,0,3,0,0,0,41,22,22,34,29,16,4,1,2,5,0,11,0,1
2187,2000002455715777,2018/12/25 20:28,9.0,64,北京,13.557,8.1782,1,6,0.83,24,26,2,1,0,1,1,2,6,5,0,1,0,118,125,24,3,0,5,0,0,0,0,0,6,48,34,41,63,49,2,11,63,7,3,3,4,2,1
2188,2000002455722698,2018/12/25 21:20,0.0,41,衡阳,9.2969,18.7674,1,6,0.83,26,99,0,1,1,1,1,3,9,9,0,1,0,127,79,7,11,3,0,0,0,0,0,0,9,34,28,23,34,28,18,20,78,4,5,1,8,2,1
2189,2000002455730808,2018/12/25 22:41,0.0,50,青岛,9.2969,7.6037,1,5,0.8,63,15,2,0,1,1,1,1,3,3,1,4,1,44,72,2,1,0,1,0,0,0,0,0,26,0,0,0,0,0,0,10,0,1,4,1,0,1,1
2190,2000002455733855,2018/12/26 7:26,0.0,56,绥化,13.557,13.5328,1,4,0.75,58,47,0,0,0,1,1,1,7,4,1,1,0,50,27,4,3,0,0,1,0,4,0,0,3,25,21,91,25,27,11,16,12,5,3,3,7,1,1
2191,2000002455735049,2018/12/26 7:58,0.0,81,廊坊,13.557,11.2154,1,4,0.75,16,57,1,0,0,1,1,1,1,1,0,4,1,182,184,61,12,7,7,5,0,16,0,0,0,40,28,47,55,47,5,16,25,9,6,5,10,1,1
2192,2000002455735250,2018/12/26 8:05,1.0,84,延边朝鲜族自治州,9.2969,2.6801,1,5,0.8,22,81,0,1,0,1,1,1,13,12,1,3,1,221,153,13,16,0,5,0,0,1,0,0,24,34,40,42,73,28,29,31,180,7,5,0,10,1,1
2193,2000002455741241,2018/12/26 9:46,0.0,10,东莞,9.2969,13.8517,1,4,0.75,25,30,2,0,0,1,1,1,2,2,1,1,1,76,64,3,9,0,2,0,0,0,0,0,0,38,21,53,39,38,19,5,19,3,5,1,14,1,1
2195,2000002455746431,2018/12/26 11:43,0.0,70,岳阳,13.557,14.3881,1,4,0.75,24,175,0,1,0,1,1,1,3,4,1,2,4,91,50,18,3,14,5,4,0,5,3,0,0,62,45,34,39,78,7,14,42,9,3,3,1,1,1
2196,2000002455752696,2018/12/26 13:15,0.0,77,临汾,9.2969,13.2503,1,5,0.8,24,42,1,1,1,1,1,1,6,6,1,5,2,125,85,23,17,2,6,4,0,18,1,0,61,52,32,53,89,66,30,38,37,6,8,2,10,2,1
2197,2000002455756618,2018/12/26 14:29,0.0,55,昆明,9.2969,9.3986,1,5,0.8,22,53,0,0,1,1,1,1,7,7,1,1,0,149,100,14,13,3,1,1,0,1,0,0,26,40,27,32,42,57,18,23,83,8,5,0,9,1,1
2198,2000002455756670,2018/12/26 14:31,9.0,89,郑州,13.557,12.2061,1,4,0.75,21,234,0,1,0,1,1,1,3,3,0,1,0,92,65,14,5,0,4,3,0,15,0,0,0,40,34,37,60,39,16,9,9,3,3,2,4,1,1
2199,2000002455759886,2018/12/26 15:41,1.0,69,深圳,9.2969,7.1165,1,4,0.75,16,41,0,1,0,1,1,1,3,3,1,4,0,86,46,9,9,2,1,0,0,0,0,0,0,45,26,57,27,29,13,13,27,3,5,1,6,1,1
2200,2000002455760351,2018/12/26 15:47,9.0,57,阿坝藏族羌族自治州,9.2969,6.6392,1,4,0.75,25,23,0,1,0,1,1,2,4,3,1,2,1,59,19,1,6,0,0,0,0,0,0,0,0,48,24,39,25,41,12,1,3,4,5,2,7,1,1
2201,2000002455786337,2018/12/26 21:37,0.0,59,烟台,9.2969,9.1549,1,4,0.75,27,56,2,0,1,1,1,2,3,3,1,3,1,117,87,5,5,0,2,0,0,0,1,0,0,53,44,32,75,79,18,7,5,3,5,2,6,1,1
2205,2000002456789111,2018/12/25 20:56,0.0,62,鞍山,9.2969,25.7143,1,6,1.0,48,20,1,0,1,1,1,1,5,5,0,1,0,80,38,3,6,0,0,0,0,0,0,0,0,35,27,25,44,28,21,3,1,3,5,1,8,1,1
2206,2000002457232328,2018/12/26 11:28,9.0,69,天津,13.557,13.5328,1,5,0.8,13,86,1,1,0,1,1,1,4,4,0,2,0,66,76,18,3,1,6,0,0,0,3,0,0,34,32,34,48,37,0,7,10,5,3,0,2,2,1
2207,2000002458401141,2018/12/27 9:57,0.0,61,雅安,9.2969,11.5942,1,2,1.0,47,21,0,1,0,1,1,1,2,2,1,3,1,55,43,3,4,1,0,0,0,0,0,0,0,23,13,27,33,14,13,5,37,5,6,3,5,1,1
2209,2000002458409629,2018/12/27 12:29,9.0,75,石河子,9.2969,9.6976,1,6,0.83,23,191,1,1,0,1,1,1,10,10,1,2,0,155,101,13,13,3,8,21,154,25,0,0,816,58,35,45,43,40,32,30,49,5,5,1,10,1,1
2210,2000002458434268,2018/12/27 19:53,0.0,12,徐州,9.2969,7.6326,1,5,0.8,12,28,3,1,0,1,1,2,2,0,1,3,2,92,152,13,5,2,4,0,0,9,0,0,99,0,1,0,0,0,3,15,84,6,9,6,1,1,1
2211,2000002458438152,2018/12/27 20:39,0.0,61,成都,9.2969,8.5873,1,3,0.67,23,21,0,1,1,1,1,1,1,2,0,1,0,49,16,3,6,0,0,0,0,0,0,0,0,25,17,13,18,21,18,5,9,2,5,2,6,1,1
2212,2000002458451502,2018/12/28 9:14,1.0,57,苏州,9.2969,13.3198,1,3,0.67,25,165,1,1,0,1,1,0,6,7,1,2,0,105,121,12,14,0,3,1,0,3,1,0,0,74,37,40,54,66,36,58,46,10,5,9,9,4,1
2216,2000002458501181,2018/12/27 9:56,0.0,58,盘锦,9.2969,11.1111,1,3,1.0,21,25,0,0,0,1,1,1,3,0,0,1,0,43,18,3,3,0,1,0,0,0,0,0,0,44,13,26,8,14,11,4,1,4,5,1,0,1,1
2217,2000002458504132,2018/12/27 10:46,9.0,55,济南,9.2969,15.6268,1,4,0.75,26,15,1,1,0,1,1,2,3,3,0,1,0,76,76,4,14,4,1,1,0,3,0,0,0,43,18,22,32,32,9,1,6,2,5,0,12,3,1
2218,2000002458509268,2018/12/27 12:06,0.0,58,白城,9.2969,5.5096,1,8,0.88,23,110,3,1,1,1,1,2,7,7,1,1,3,285,232,2,3,1,0,0,0,21,0,0,1128,141,79,83,72,71,88,107,117,13,5,16,10,1,1
2220,2000002458515928,2018/12/27 14:34,0.0,76,石家庄,9.2969,16.53,1,5,0.8,20,25,0,1,0,1,1,1,3,4,0,1,0,89,46,8,4,0,1,2,0,2,0,0,0,56,28,22,52,48,42,14,3,10,9,5,2,1,1
2221,2000002458518458,2018/12/27 15:33,0.0,52,邯郸,9.2969,7.2581,1,6,0.83,28,25,0,1,0,1,1,1,5,5,0,2,0,82,40,0,11,0,0,0,0,0,1,0,0,34,25,34,27,28,18,0,0,0,5,0,13,1,1
2222,2000002458527450,2018/12/29 19:04,0.0,62,保定,13.557,21.8472,1,6,0.83,25,23,2,1,0,1,1,0,3,4,1,1,0,91,115,51,5,6,11,12,14,30,0,0,0,36,33,55,66,43,60,21,34,6,6,4,2,1,1
2224,2000002458530379,2018/12/27 19:04,0.0,54,北京,13.557,8.1782,1,2,0.5,73,283,0,1,0,1,1,0,3,3,0,1,0,46,28,5,0,1,0,0,0,0,0,0,0,25,21,21,18,27,2,1,10,1,3,1,1,2,1
2226,2000002458553124,2019/1/12 20:07,9.0,30,济南,13.557,10.8966,1,7,2.86,23,53,1,1,1,1,1,3,5,5,0,1,0,57,32,13,5,0,1,1,0,0,0,0,0,0,19,54,33,79,5,7,17,3,3,0,12,1,1
2228,2000002458556408,2018/12/28 13:13,0.0,76,张掖,9.2969,13.2395,1,5,1.4,16,12,1,0,1,1,1,1,1,1,1,1,1,30,36,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,9,2,1,5,4,0,1,1
2229,2000002458556795,2018/12/28 12:14,0.0,54,杭州,9.2969,10.0532,1,3,2.33,18,1,0,0,1,1,1,1,0,0,1,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,1
2231,2000002458673728,2018/12/27 15:53,9.0,76,厦门,13.557,18.1818,1,6,0.83,23,82,1,0,0,1,1,1,4,4,0,1,3,70,66,14,4,1,8,1,0,7,3,0,0,47,35,39,62,52,9,13,17,11,3,2,6,2,1
2232,2000002459331277,2019/1/18 14:22,0.0,42,重庆,9.2969,2.5,1,12,2.17,96,11,3,1,0,1,1,2,3,2,1,1,1,136,180,37,4,1,6,2,0,7,1,0,0,89,47,51,58,56,45,33,34,6,5,14,0,1,1
2233,2000002461997818,2018/12/28 16:09,0.0,13,重庆,9.2969,7.8788,1,4,0.75,24,52,0,1,1,1,1,0,4,3,1,2,2,71,106,6,6,2,3,5,5,16,0,0,1294,0,0,0,0,0,1,8,5,4,7,2,12,1,1
2235,2000002462899311,2019/1/25 22:41,0.0,72,揭阳,9.2969,7.6923,1,8,4.13,23,19,0,0,0,1,1,2,8,6,1,5,3,100,60,5,8,0,0,1,0,0,0,0,25,31,21,33,52,21,18,27,32,10,5,1,9,1,1
2239,2000002464205530,2018/12/28 19:50,0.0,80,南充,9.2969,7.8652,1,5,1.4,95,35,0,1,1,1,1,1,7,7,1,1,4,99,26,8,8,2,5,0,0,1,0,0,9,60,35,24,65,42,37,20,18,6,5,3,12,1,1
2240,2000002464211195,2018/12/28 20:29,0.0,63,南充,13.557,12.2061,1,4,1.25,26,6,1,1,0,1,1,0,5,3,0,1,0,28,14,5,2,0,1,0,0,0,1,0,0,17,16,17,18,18,8,5,3,2,3,0,5,2,1
2242,2000002464221108,2018/12/28 21:45,0.0,65,广州,13.557,13.5328,1,2,0.5,42,1,0,0,0,1,1,0,1,1,0,1,0,14,10,3,2,0,1,0,0,0,0,0,0,9,7,13,9,9,0,2,3,1,3,0,3,1,1
2243,2000002464222581,2018/12/28 22:07,1.0,38,运城,9.2969,3.2193,1,6,0.83,22,100,0,1,0,1,1,1,2,2,0,2,2,87,44,4,0,2,0,0,0,0,0,0,0,65,30,32,40,61,18,6,2,2,6,0,5,1,1
2244,2000002464223715,2018/12/28 22:17,0.0,72,深圳,9.2969,9.4547,1,3,0.67,24,70,0,0,0,1,1,0,2,2,0,1,0,59,45,4,7,1,0,2,0,3,0,0,0,24,16,15,16,24,12,1,5,3,5,0,5,1,1
2245,2000002464226483,2018/12/29 0:13,1.0,62,湛江,13.557,11.2154,1,2,0.5,26,15,1,1,0,1,1,0,1,2,1,3,1,56,33,2,4,1,0,0,0,0,0,0,0,30,18,37,42,19,0,1,2,0,3,1,8,2,1
2247,2000002464230226,2018/12/29 8:57,0.0,79,广州,13.557,21.8472,1,2,0.5,11,5,0,1,1,1,1,0,0,1,1,4,0,27,6,0,0,0,0,0,0,0,0,0,0,26,18,146,28,27,3,0,0,0,3,0,6,1,1
2248,2000002464230258,2018/12/29 9:00,0.0,62,宜春,13.557,8.1782,1,3,1.0,43,106,0,0,0,1,1,0,2,3,1,1,1,65,26,1,1,0,0,0,0,0,0,0,0,41,33,82,50,54,4,1,2,1,3,0,6,1,1
2250,2000002464232575,2018/12/29 10:23,9.0,49,石家庄,13.557,13.6257,1,2,0.5,14,158,0,1,1,1,1,1,0,1,1,2,0,42,21,0,3,0,0,0,0,0,0,0,0,21,15,14,13,18,0,0,17,0,3,0,8,1,1
2251,2000002464232855,2018/12/29 10:33,9.0,53,合肥,9.2969,9.1121,1,4,0.75,13,63,1,1,0,1,1,0,3,2,1,2,1,103,43,8,1,2,1,0,0,0,4,0,0,128,47,88,65,49,32,24,7,6,9,5,4,1,1
2252,2000002464233523,2018/12/29 12:30,0.0,70,淮安,9.2969,8.9744,1,4,0.75,18,64,0,1,0,1,1,0,7,8,1,1,2,102,64,6,6,2,2,4,1,17,0,0,11,43,29,25,24,28,21,15,28,3,6,5,7,1,1
2254,2000002464234044,2018/12/29 11:25,0.0,71,淮安,9.2969,10.8108,1,5,1.2,40,20,0,1,1,1,1,1,5,5,1,1,0,78,33,7,0,0,3,1,0,1,0,0,0,34,25,23,45,28,18,16,3,4,5,6,5,1,1
2258,2000002464298331,2018/12/28 18:54,0.0,76,成都,9.2969,21.5962,1,5,1.2,47,79,0,1,0,1,1,0,4,5,0,1,7,126,82,21,23,4,7,3,0,7,0,0,0,66,40,48,68,49,26,15,5,11,5,9,23,1,1
2259,2000002464307712,2018/12/28 20:11,0.0,65,成都,9.2969,3.8462,1,3,0.67,4,56,0,1,1,1,1,0,5,6,1,0,0,43,28,9,4,2,1,0,0,0,0,0,0,32,25,24,41,21,12,17,22,5,6,0,10,1,1
2260,2000002464307776,2018/12/28 20:12,0.0,88,上海,9.2969,25.885,1,4,0.75,24,14,1,0,0,1,1,1,2,3,0,1,2,89,55,13,12,5,7,4,3,5,0,0,0,34,24,12,42,28,21,7,12,12,8,6,13,2,1
2261,2000002464321242,2018/12/28 21:52,1.0,33,上海,13.557,10.6796,1,5,0.8,31,152,1,1,1,1,1,2,8,8,1,2,3,129,125,20,4,6,1,5,0,19,0,0,0,107,33,57,44,85,13,42,63,12,4,2,8,1,1
2265,2000002464338645,2018/12/29 13:32,1.0,62,广州,13.557,10.3925,1,2,0.5,25,45,1,0,0,1,1,0,1,3,0,1,0,65,74,3,1,2,1,0,0,4,0,0,0,9,17,55,27,47,0,0,22,2,3,0,4,1,1
2266,2000002464341607,2018/12/29 15:05,0.0,62,贵阳,13.557,10.9934,1,4,1.75,3,10,0,0,1,1,1,1,2,2,0,1,0,43,7,1,5,0,0,0,0,0,0,0,0,34,30,43,33,37,0,5,1,3,3,0,10,1,1
2268,2000002464809126,2018/12/28 21:03,9.0,81,北京,9.2969,12.4578,1,4,0.75,23,133,1,0,0,1,1,1,2,3,0,0,1,84,105,8,3,0,2,0,0,0,2,0,0,30,21,34,43,23,19,12,1,3,5,6,0,2,1
2271,2000002466124308,2018/12/29 12:53,0.0,43,宿迁,13.557,12.0343,1,2,0.5,11,230,1,1,1,1,1,1,4,5,1,1,6,61,37,16,5,4,2,1,0,3,0,0,2,34,31,49,39,45,26,27,49,11,4,1,11,1,1
2273,2000002466696636,2018/12/29 16:34,0.0,72,广州,13.557,10.8966,1,2,0.5,30,39,0,0,0,1,1,0,1,1,0,1,0,28,20,2,2,0,0,0,0,0,0,0,0,8,6,22,6,8,3,1,1,1,3,0,4,2,1
2274,2000002466696930,2018/12/29 16:43,0.0,74,广州,13.557,22.164,1,1,0.0,25,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2279,2000002466703556,2018/12/29 18:11,0.0,71,衡阳,9.2969,12.6005,1,3,2.33,24,8,0,0,0,1,1,2,1,1,1,1,1,44,18,2,6,0,0,0,0,0,0,0,250,17,12,10,21,15,16,8,6,3,5,1,9,1,1
2282,2000002466718736,2018/12/29 20:15,0.0,77,衡阳,13.557,10.3925,1,3,2.33,24,17,0,0,0,1,1,1,2,2,0,2,0,48,32,4,3,0,0,0,0,0,0,0,0,17,14,22,26,26,2,2,1,1,3,1,5,1,1
2284,2000002466724633,2018/12/29 21:03,0.0,65,上海,9.2969,10.7143,1,2,0.5,14,52,1,0,0,1,1,0,0,1,1,1,1,63,31,4,12,0,2,0,0,0,0,0,0,25,20,29,18,25,11,4,2,2,7,0,14,1,1
2287,2000002466736976,2018/12/30 8:55,0.0,65,衡阳,9.2969,7.1651,1,4,1.75,11,38,0,0,0,1,1,1,2,2,0,1,3,79,21,1,6,0,0,0,0,0,0,0,0,58,35,55,62,49,15,5,0,1,5,0,10,1,1
2288,2000002466740006,2018/12/30 10:50,0.0,80,衡阳,9.2969,9.4643,1,5,1.4,12,36,1,1,1,1,1,2,4,4,1,2,2,96,43,1,6,2,0,1,0,3,0,0,0,27,21,47,32,27,9,15,80,2,7,0,22,1,1
2289,2000002466742999,2018/12/30 12:20,1.0,75,广州,13.557,12.0343,1,4,1.75,15,29,2,0,0,1,1,1,2,2,1,2,0,77,99,10,3,0,3,4,0,0,1,0,0,25,23,44,35,27,0,10,8,4,4,8,9,1,1
2290,2000002466746725,2018/12/30 14:23,0.0,44,佛山,9.2969,9.2799,1,4,1.75,15,284,2,1,0,1,1,2,6,6,1,2,5,97,107,1,2,0,0,0,0,7,2,0,619,0,16,58,37,78,0,14,40,2,9,0,3,1,1
2294,2000002466765388,2018/12/30 20:03,0.0,54,贵阳,9.2969,4.7059,1,6,1.17,20,13,1,1,1,1,1,3,4,4,1,6,0,92,64,3,16,2,1,2,0,0,0,0,0,37,19,13,27,21,31,9,27,4,5,0,9,1,1
2295,2000002466765423,2018/12/30 20:04,0.0,68,深圳,13.557,12.0343,1,6,1.17,25,84,4,0,0,1,1,0,3,2,0,2,0,94,130,12,1,0,2,27,51,29,2,0,0,12,12,23,18,9,43,27,6,8,3,0,4,2,1
2297,2000002466769824,2018/12/30 20:50,0.0,86,枣庄,9.2969,9.9916,1,4,1.75,32,211,0,1,1,1,1,1,3,3,1,3,1,59,28,9,8,0,0,0,0,0,0,0,0,0,28,46,53,0,30,9,0,8,6,0,8,1,1
2300,2000002466785531,2018/12/31 11:14,0.0,105,重庆,9.2969,13.2503,1,6,1.17,12,57,1,1,0,1,1,1,3,3,0,1,0,62,103,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,10,0,15,1,1
2302,2000002466789627,2018/12/31 13:43,0.0,77,贵阳,9.2969,8.8346,1,4,1.5,25,99,0,1,1,1,1,2,5,5,1,1,0,97,71,8,8,0,3,2,0,1,0,0,184,36,24,109,21,28,14,12,11,3,5,1,8,1,1
2303,2000002466795257,2018/12/29 15:58,0.0,50,贵阳,9.2969,9.7331,1,4,1.75,17,179,0,1,0,1,1,2,1,0,0,1,0,47,29,0,0,0,0,0,0,0,0,0,0,34,17,12,13,21,15,0,0,0,5,0,0,1,1
2304,2000002466796401,2018/12/29 16:35,0.0,69,深圳,9.2969,9.621,1,2,0.5,18,88,0,0,0,1,1,0,0,1,0,1,0,58,36,1,6,0,0,0,0,0,0,0,0,47,20,83,31,33,12,1,4,2,5,0,10,1,1
2306,2000002466798677,2018/12/29 17:14,0.0,0,重庆,9.2969,6.0933,1,4,1.75,6,24,1,1,1,1,1,2,1,1,1,4,2,60,38,8,4,0,1,0,0,0,0,0,0,29,17,17,14,22,10,6,21,1,5,0,4,1,1
2307,2000002466799041,2018/12/29 17:17,0.0,71,衡阳,9.2969,9.2799,1,4,1.75,20,77,2,1,1,1,1,2,2,2,1,3,2,113,85,4,4,0,2,3,2,0,1,0,224,41,23,21,50,21,15,23,42,4,7,0,9,1,1
2310,2000002466808707,2018/12/29 19:02,0.0,41,衡阳,9.2969,20.3704,1,5,1.4,24,16,0,0,0,1,1,1,1,1,0,1,2,52,27,2,6,0,0,0,0,0,0,0,0,28,13,17,26,20,9,0,0,1,5,0,10,1,1
2312,2000002466819325,2018/12/29 20:23,0.0,62,南充,9.2969,13.8517,1,4,0.75,6,27,1,1,0,1,1,0,2,3,0,3,0,86,50,5,6,0,0,0,0,0,0,0,0,50,35,44,67,42,25,5,0,0,5,1,15,1,1
2313,2000002466825584,2018/12/29 21:14,1.0,68,合肥,9.2969,6.8966,1,2,0.5,26,21,0,0,0,1,1,0,1,1,0,4,6,20,9,3,0,2,0,0,0,0,0,0,0,9,7,6,10,7,5,3,0,2,7,0,3,2,1
2314,2000002466834779,2018/12/30 1:31,1.0,66,泰安,9.2969,9.0909,1,5,1.4,5,43,0,1,0,1,1,3,2,2,1,2,3,58,34,0,6,0,0,0,0,0,0,0,0,25,18,28,30,21,9,3,11,1,5,0,10,1,1
2315,2000002466837857,2018/12/30 9:41,0.0,119,新乡,9.2969,6.2976,1,3,1.67,62,16,0,1,0,1,1,1,1,1,1,3,3,16,43,3,0,0,0,0,0,0,0,0,223,0,0,0,1,0,0,0,0,3,5,1,1,1,1
2316,2000002466838736,2018/12/30 10:15,9.0,87,泸州,9.2969,4.5709,1,6,1.17,14,11,0,0,1,1,1,2,4,2,1,2,0,66,45,4,6,0,0,1,0,1,0,0,37,25,22,28,58,30,19,7,2,4,5,1,6,1,1
2317,2000002466839701,2018/12/30 10:52,1.0,78,苏州,9.2969,8.4537,1,4,1.75,16,30,0,1,0,1,1,2,3,3,0,2,0,72,44,4,6,0,0,0,0,0,0,0,0,25,19,17,24,21,9,5,4,3,5,0,8,2,1
2320,2000002466850777,2018/12/30 16:43,9.0,49,厦门,9.2969,7.1165,1,6,1.17,20,35,0,1,0,1,1,4,3,2,1,1,0,151,143,10,4,4,0,0,0,0,0,0,0,34,28,46,38,51,29,6,90,5,8,0,21,1,1
